current_state,year,population,same_house,same_state,from_different_state_Total,abroad_Total,from,number_of_people,population_change
Michigan,2019,9880758,8606216,1104190,132008,38344,Wyoming,139,-10325.0
Michigan,2019,9880758,8606216,1104190,132008,38344,abroad_PuertoRico,990,-10325.0
Michigan,2019,9880758,8606216,1104190,132008,38344,abroad_USIslandArea,80,-10325.0
Michigan,2019,9880758,8606216,1104190,132008,38344,abroad_ForeignCountry,37274,-10325.0
Minnesota,2010,5244256,4480630,647946,89872,25808,Alabama,266,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Alaska,1169,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Arizona,4165,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Arkansas,279,0
Minnesota,2010,5244256,4480630,647946,89872,25808,California,6233,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Colorado,2521,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Connecticut,211,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Delaware,176,0
Minnesota,2010,5244256,4480630,647946,89872,25808,District of Columbia ,306,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Florida,2575,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Georgia,1776,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Hawaii,227,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Idaho,231,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Illinois,6641,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Indiana,1120,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Iowa,4948,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Kansas,1067,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Kentucky,402,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Louisiana,519,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Maine,172,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Maryland,1259,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Massachusetts,1092,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Michigan,2631,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Minnesota,0,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Mississippi,196,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Missouri,1549,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Montana,1020,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Nebraska,734,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Nevada,540,0
Minnesota,2010,5244256,4480630,647946,89872,25808,New Hampshire,183,0
Minnesota,2010,5244256,4480630,647946,89872,25808,New Jersey,513,0
Minnesota,2010,5244256,4480630,647946,89872,25808,New Mexico,151,0
Minnesota,2010,5244256,4480630,647946,89872,25808,New York,1309,0
Minnesota,2010,5244256,4480630,647946,89872,25808,North Carolina,1673,0
Minnesota,2010,5244256,4480630,647946,89872,25808,North Dakota,7316,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Ohio,1035,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Oklahoma,284,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Oregon,738,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Pennsylvania,730,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Rhode Island,123,0
Minnesota,2010,5244256,4480630,647946,89872,25808,South Carolina,1597,0
Minnesota,2010,5244256,4480630,647946,89872,25808,South Dakota,3237,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Tennessee,1155,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Texas,2619,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Utah,1013,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Vermont,0,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Virginia,2371,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Washington,1328,0
Minnesota,2010,5244256,4480630,647946,89872,25808,West Virginia,200,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Wisconsin,17929,0
Minnesota,2010,5244256,4480630,647946,89872,25808,Wyoming,343,0
Minnesota,2010,5244256,4480630,647946,89872,25808,abroad_PuertoRico,39,0
Minnesota,2010,5244256,4480630,647946,89872,25808,abroad_USIslandArea,0,0
Minnesota,2010,5244256,4480630,647946,89872,25808,abroad_ForeignCountry,25769,0
Minnesota,2011,5277329,4505462,646176,101029,24662,Alabama,123,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Alaska,893,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Arizona,2314,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Arkansas,951,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,California,6638,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Colorado,2662,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Connecticut,74,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Delaware,86,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,District of Columbia ,367,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Florida,2820,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Georgia,840,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Hawaii,901,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Idaho,402,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Illinois,8209,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Indiana,786,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Iowa,6175,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Kansas,606,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Kentucky,755,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Louisiana,573,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Maine,321,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Maryland,424,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Massachusetts,970,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Michigan,5164,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Minnesota,0,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Mississippi,549,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Missouri,1345,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Montana,1457,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Nebraska,1936,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Nevada,2682,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,New Hampshire,21,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,New Jersey,631,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,New Mexico,540,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,New York,2416,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,North Carolina,845,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,North Dakota,7574,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Ohio,1961,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Oklahoma,546,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Oregon,1800,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Pennsylvania,870,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Rhode Island,0,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,South Carolina,447,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,South Dakota,5305,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Tennessee,874,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Texas,3062,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Utah,919,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Vermont,177,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Virginia,1034,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Washington,1413,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,West Virginia,92,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Wisconsin,19255,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,Wyoming,224,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,abroad_PuertoRico,54,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,abroad_USIslandArea,35,33073.0
Minnesota,2011,5277329,4505462,646176,101029,24662,abroad_ForeignCountry,24573,33073.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Alabama,1299,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Alaska,523,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Arizona,3065,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Arkansas,375,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,California,8086,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Colorado,3565,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Connecticut,696,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Delaware,0,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,District of Columbia ,310,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Florida,2372,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Georgia,2235,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Hawaii,1277,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Idaho,575,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Illinois,5896,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Indiana,2026,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Iowa,7220,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Kansas,924,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Kentucky,57,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Louisiana,791,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Maine,187,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Maryland,1841,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Massachusetts,814,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Michigan,2212,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Minnesota,0,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Mississippi,202,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Missouri,1709,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Montana,1257,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Nebraska,992,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Nevada,932,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,New Hampshire,0,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,New Jersey,1038,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,New Mexico,322,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,New York,1849,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,North Carolina,1745,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,North Dakota,6672,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Ohio,2635,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Oklahoma,1212,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Oregon,781,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Pennsylvania,1106,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Rhode Island,299,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,South Carolina,1705,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,South Dakota,3442,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Tennessee,1738,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Texas,4001,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Utah,429,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Vermont,77,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Virginia,1037,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Washington,1685,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,West Virginia,0,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Wisconsin,17618,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,Wyoming,213,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,abroad_PuertoRico,134,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,abroad_USIslandArea,234,37899.0
Minnesota,2012,5315228,4536303,653012,101042,24871,abroad_ForeignCountry,24503,37899.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Alabama,493,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Alaska,1564,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Arizona,3389,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Arkansas,952,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,California,5557,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Colorado,2467,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Connecticut,425,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Delaware,203,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,District of Columbia ,187,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Florida,2734,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Georgia,2958,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Hawaii,787,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Idaho,387,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Illinois,7601,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Indiana,796,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Iowa,8059,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Kansas,861,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Kentucky,166,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Louisiana,392,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Maine,109,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Maryland,993,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Massachusetts,707,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Michigan,1678,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Minnesota,0,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Mississippi,191,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Missouri,1355,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Montana,693,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Nebraska,1092,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Nevada,1141,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,New Hampshire,0,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,New Jersey,951,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,New Mexico,811,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,New York,2979,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,North Carolina,1711,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,North Dakota,10312,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Ohio,2164,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Oklahoma,642,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Oregon,1687,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Pennsylvania,1148,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Rhode Island,156,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,South Carolina,786,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,South Dakota,2757,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Tennessee,631,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Texas,6343,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Utah,1166,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Vermont,198,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Virginia,1512,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Washington,2476,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,West Virginia,596,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Wisconsin,17649,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,Wyoming,213,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,abroad_PuertoRico,922,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,abroad_USIslandArea,60,38213.0
Minnesota,2013,5353441,4585137,636274,104825,27205,abroad_ForeignCountry,26223,38213.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Alabama,392,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Alaska,860,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Arizona,2837,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Arkansas,570,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,California,9039,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Colorado,3451,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Connecticut,200,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Delaware,86,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,District of Columbia ,70,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Florida,3762,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Georgia,2539,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Hawaii,110,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Idaho,326,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Illinois,9734,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Indiana,2682,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Iowa,5975,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Kansas,409,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Kentucky,308,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Louisiana,523,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Maine,136,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Maryland,378,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Massachusetts,1127,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Michigan,1901,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Minnesota,0,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Mississippi,913,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Missouri,1842,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Montana,965,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Nebraska,881,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Nevada,942,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,New Hampshire,188,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,New Jersey,749,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,New Mexico,557,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,New York,1468,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,North Carolina,1152,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,North Dakota,8587,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Ohio,1955,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Oklahoma,505,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Oregon,1219,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Pennsylvania,1665,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Rhode Island,270,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,South Carolina,414,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,South Dakota,4339,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Tennessee,1214,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Texas,3654,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Utah,818,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Vermont,95,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Virginia,1949,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Washington,1930,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,West Virginia,680,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Wisconsin,20375,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,Wyoming,42,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,abroad_PuertoRico,189,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,abroad_USIslandArea,103,31778.0
Minnesota,2014,5385219,4612655,635880,106783,29901,abroad_ForeignCountry,29609,31778.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Alabama,105,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Alaska,363,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Arizona,3978,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Arkansas,405,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,California,6739,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Colorado,2709,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Connecticut,578,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Delaware,34,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,District of Columbia ,282,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Florida,3502,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Georgia,1344,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Hawaii,270,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Idaho,486,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Illinois,6974,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Indiana,965,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Iowa,6996,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Kansas,1272,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Kentucky,608,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Louisiana,382,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Maine,77,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Maryland,1270,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Massachusetts,1369,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Michigan,2742,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Minnesota,0,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Mississippi,220,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Missouri,1812,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Montana,760,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Nebraska,2073,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Nevada,427,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,New Hampshire,455,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,New Jersey,419,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,New Mexico,712,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,New York,3529,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,North Carolina,2622,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,North Dakota,7636,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Ohio,2525,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Oklahoma,661,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Oregon,864,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Pennsylvania,662,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Rhode Island,144,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,South Carolina,330,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,South Dakota,5362,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Tennessee,1773,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Texas,4814,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Utah,1100,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Vermont,12,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Virginia,4014,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Washington,2404,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,West Virginia,34,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Wisconsin,18934,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,Wyoming,728,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,abroad_PuertoRico,706,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,abroad_USIslandArea,186,34603.0
Minnesota,2015,5419822,4618325,661383,108476,31638,abroad_ForeignCountry,30746,34603.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Alabama,115,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Alaska,334,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Arizona,4475,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Arkansas,484,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,California,6232,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Colorado,4691,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Connecticut,407,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Delaware,65,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,District of Columbia ,239,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Florida,2999,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Georgia,2468,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Hawaii,393,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Idaho,407,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Illinois,9753,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Indiana,1769,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Iowa,5329,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Kansas,2295,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Kentucky,491,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Louisiana,488,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Maine,115,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Maryland,730,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Massachusetts,1141,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Michigan,2240,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Minnesota,0,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Mississippi,137,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Missouri,2321,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Montana,541,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Nebraska,1973,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,Nevada,561,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,New Hampshire,175,36082.0
Minnesota,2016,5455904,4669227,645164,111307,30206,New Jersey,417,36082.0
