current_state,year,population,from,number_of_people,from_different_state_Total
Mississippi,2017,2946971,Kansas,292,73549
Mississippi,2017,2946971,Kentucky,814,73549
Mississippi,2017,2946971,Louisiana,8103,73549
Mississippi,2017,2946971,Maine,229,73549
Mississippi,2017,2946971,Maryland,948,73549
Mississippi,2017,2946971,Massachusetts,183,73549
Mississippi,2017,2946971,Michigan,422,73549
Mississippi,2017,2946971,Minnesota,331,73549
Mississippi,2017,2946971,Mississippi,0,73549
Mississippi,2017,2946971,Missouri,2900,73549
Mississippi,2017,2946971,Montana,420,73549
Mississippi,2017,2946971,Nebraska,996,73549
Mississippi,2017,2946971,Nevada,605,73549
Mississippi,2017,2946971,New Hampshire,30,73549
Mississippi,2017,2946971,New Jersey,1042,73549
Mississippi,2017,2946971,New Mexico,27,73549
Mississippi,2017,2946971,New York,769,73549
Mississippi,2017,2946971,North Carolina,729,73549
Mississippi,2017,2946971,North Dakota,18,73549
Mississippi,2017,2946971,Ohio,352,73549
Mississippi,2017,2946971,Oklahoma,70,73549
Mississippi,2017,2946971,Oregon,0,73549
Mississippi,2017,2946971,Pennsylvania,682,73549
Mississippi,2017,2946971,Rhode Island,0,73549
Mississippi,2017,2946971,South Carolina,951,73549
Mississippi,2017,2946971,South Dakota,0,73549
Mississippi,2017,2946971,Tennessee,11636,73549
Mississippi,2017,2946971,Texas,5056,73549
Mississippi,2017,2946971,Utah,0,73549
Mississippi,2017,2946971,Vermont,0,73549
Mississippi,2017,2946971,Virginia,286,73549
Mississippi,2017,2946971,Washington,888,73549
Mississippi,2017,2946971,West Virginia,1158,73549
Mississippi,2017,2946971,Wisconsin,402,73549
Mississippi,2017,2946971,Wyoming,212,73549
Mississippi,2017,2946971,abroad_PuertoRico,281,73549
Mississippi,2017,2946971,abroad_USIslandArea,31,73549
Mississippi,2017,2946971,abroad_ForeignCountry,6166,73549
Missouri,2017,6039877,Alabama,2518,164957
Missouri,2017,6039877,Alaska,1224,164957
Missouri,2017,6039877,Arizona,2820,164957
Missouri,2017,6039877,Arkansas,6560,164957
Missouri,2017,6039877,California,10918,164957
Missouri,2017,6039877,Colorado,4275,164957
Missouri,2017,6039877,Connecticut,425,164957
Missouri,2017,6039877,Delaware,63,164957
Missouri,2017,6039877,District of Columbia ,170,164957
Missouri,2017,6039877,Florida,6630,164957
Missouri,2017,6039877,Georgia,2818,164957
Missouri,2017,6039877,Hawaii,1573,164957
Missouri,2017,6039877,Idaho,774,164957
Missouri,2017,6039877,Illinois,22767,164957
Missouri,2017,6039877,Indiana,2088,164957
Missouri,2017,6039877,Iowa,5678,164957
Missouri,2017,6039877,Kansas,22093,164957
Missouri,2017,6039877,Kentucky,1587,164957
Missouri,2017,6039877,Louisiana,1915,164957
Missouri,2017,6039877,Maine,0,164957
Missouri,2017,6039877,Maryland,1871,164957
Missouri,2017,6039877,Massachusetts,2025,164957
Missouri,2017,6039877,Michigan,2518,164957
Missouri,2017,6039877,Minnesota,1672,164957
Missouri,2017,6039877,Mississippi,1543,164957
Missouri,2017,6039877,Missouri,0,164957
Missouri,2017,6039877,Montana,330,164957
Missouri,2017,6039877,Nebraska,3326,164957
Missouri,2017,6039877,Nevada,2203,164957
Missouri,2017,6039877,New Hampshire,312,164957
Missouri,2017,6039877,New Jersey,1686,164957
Missouri,2017,6039877,New Mexico,987,164957
Missouri,2017,6039877,New York,1528,164957
Missouri,2017,6039877,North Carolina,2806,164957
Missouri,2017,6039877,North Dakota,503,164957
Missouri,2017,6039877,Ohio,4309,164957
Missouri,2017,6039877,Oklahoma,6239,164957
Missouri,2017,6039877,Oregon,1382,164957
Missouri,2017,6039877,Pennsylvania,2590,164957
Missouri,2017,6039877,Rhode Island,108,164957
Missouri,2017,6039877,South Carolina,1140,164957
Missouri,2017,6039877,South Dakota,537,164957
Missouri,2017,6039877,Tennessee,2320,164957
Missouri,2017,6039877,Texas,14820,164957
Missouri,2017,6039877,Utah,760,164957
Missouri,2017,6039877,Vermont,228,164957
Missouri,2017,6039877,Virginia,2795,164957
Missouri,2017,6039877,Washington,3120,164957
Missouri,2017,6039877,West Virginia,90,164957
Missouri,2017,6039877,Wisconsin,3784,164957
Missouri,2017,6039877,Wyoming,529,164957
Missouri,2017,6039877,abroad_PuertoRico,943,164957
Missouri,2017,6039877,abroad_USIslandArea,180,164957
Missouri,2017,6039877,abroad_ForeignCountry,23354,164957
Montana,2017,1039170,Alabama,301,35456
Montana,2017,1039170,Alaska,701,35456
Montana,2017,1039170,Arizona,386,35456
Montana,2017,1039170,Arkansas,899,35456
Montana,2017,1039170,California,5447,35456
Montana,2017,1039170,Colorado,2241,35456
Montana,2017,1039170,Connecticut,0,35456
Montana,2017,1039170,Delaware,0,35456
Montana,2017,1039170,District of Columbia ,47,35456
Montana,2017,1039170,Florida,1202,35456
Montana,2017,1039170,Georgia,112,35456
Montana,2017,1039170,Hawaii,20,35456
Montana,2017,1039170,Idaho,1198,35456
Montana,2017,1039170,Illinois,839,35456
Montana,2017,1039170,Indiana,317,35456
Montana,2017,1039170,Iowa,257,35456
Montana,2017,1039170,Kansas,267,35456
Montana,2017,1039170,Kentucky,68,35456
Montana,2017,1039170,Louisiana,226,35456
Montana,2017,1039170,Maine,150,35456
Montana,2017,1039170,Maryland,188,35456
Montana,2017,1039170,Massachusetts,31,35456
Montana,2017,1039170,Michigan,750,35456
Montana,2017,1039170,Minnesota,948,35456
Montana,2017,1039170,Mississippi,236,35456
Montana,2017,1039170,Missouri,90,35456
Montana,2017,1039170,Montana,0,35456
Montana,2017,1039170,Nebraska,103,35456
Montana,2017,1039170,Nevada,581,35456
Montana,2017,1039170,New Hampshire,76,35456
Montana,2017,1039170,New Jersey,91,35456
Montana,2017,1039170,New Mexico,227,35456
Montana,2017,1039170,New York,995,35456
Montana,2017,1039170,North Carolina,314,35456
Montana,2017,1039170,North Dakota,1698,35456
Montana,2017,1039170,Ohio,260,35456
Montana,2017,1039170,Oklahoma,228,35456
Montana,2017,1039170,Oregon,1242,35456
Montana,2017,1039170,Pennsylvania,382,35456
Montana,2017,1039170,Rhode Island,20,35456
Montana,2017,1039170,South Carolina,0,35456
Montana,2017,1039170,South Dakota,509,35456
Montana,2017,1039170,Tennessee,87,35456
Montana,2017,1039170,Texas,1569,35456
Montana,2017,1039170,Utah,879,35456
Montana,2017,1039170,Vermont,31,35456
Montana,2017,1039170,Virginia,683,35456
Montana,2017,1039170,Washington,3879,35456
Montana,2017,1039170,West Virginia,112,35456
Montana,2017,1039170,Wisconsin,497,35456
Montana,2017,1039170,Wyoming,4072,35456
Montana,2017,1039170,abroad_PuertoRico,151,35456
Montana,2017,1039170,abroad_USIslandArea,0,35456
Montana,2017,1039170,abroad_ForeignCountry,3821,35456
Nebraska,2017,1894217,Alabama,420,52507
Nebraska,2017,1894217,Alaska,199,52507
Nebraska,2017,1894217,Arizona,1456,52507
Nebraska,2017,1894217,Arkansas,267,52507
Nebraska,2017,1894217,California,3707,52507
Nebraska,2017,1894217,Colorado,4520,52507
Nebraska,2017,1894217,Connecticut,0,52507
Nebraska,2017,1894217,Delaware,11,52507
Nebraska,2017,1894217,District of Columbia ,10,52507
Nebraska,2017,1894217,Florida,2064,52507
Nebraska,2017,1894217,Georgia,592,52507
Nebraska,2017,1894217,Hawaii,144,52507
Nebraska,2017,1894217,Idaho,675,52507
Nebraska,2017,1894217,Illinois,1615,52507
Nebraska,2017,1894217,Indiana,171,52507
Nebraska,2017,1894217,Iowa,8825,52507
Nebraska,2017,1894217,Kansas,2337,52507
Nebraska,2017,1894217,Kentucky,492,52507
Nebraska,2017,1894217,Louisiana,265,52507
Nebraska,2017,1894217,Maine,0,52507
Nebraska,2017,1894217,Maryland,466,52507
Nebraska,2017,1894217,Massachusetts,176,52507
Nebraska,2017,1894217,Michigan,903,52507
Nebraska,2017,1894217,Minnesota,2713,52507
Nebraska,2017,1894217,Mississippi,0,52507
Nebraska,2017,1894217,Missouri,1929,52507
Nebraska,2017,1894217,Montana,207,52507
Nebraska,2017,1894217,Nebraska,0,52507
Nebraska,2017,1894217,Nevada,1133,52507
Nebraska,2017,1894217,New Hampshire,67,52507
Nebraska,2017,1894217,New Jersey,58,52507
Nebraska,2017,1894217,New Mexico,186,52507
Nebraska,2017,1894217,New York,658,52507
Nebraska,2017,1894217,North Carolina,359,52507
Nebraska,2017,1894217,North Dakota,541,52507
Nebraska,2017,1894217,Ohio,689,52507
Nebraska,2017,1894217,Oklahoma,951,52507
Nebraska,2017,1894217,Oregon,850,52507
Nebraska,2017,1894217,Pennsylvania,364,52507
Nebraska,2017,1894217,Rhode Island,0,52507
Nebraska,2017,1894217,South Carolina,355,52507
Nebraska,2017,1894217,South Dakota,2537,52507
Nebraska,2017,1894217,Tennessee,684,52507
Nebraska,2017,1894217,Texas,4876,52507
Nebraska,2017,1894217,Utah,1467,52507
Nebraska,2017,1894217,Vermont,13,52507
Nebraska,2017,1894217,Virginia,774,52507
Nebraska,2017,1894217,Washington,351,52507
Nebraska,2017,1894217,West Virginia,164,52507
Nebraska,2017,1894217,Wisconsin,694,52507
Nebraska,2017,1894217,Wyoming,572,52507
Nebraska,2017,1894217,abroad_PuertoRico,436,52507
Nebraska,2017,1894217,abroad_USIslandArea,115,52507
Nebraska,2017,1894217,abroad_ForeignCountry,10638,52507
Nevada,2017,2963456,Alabama,191,133074
Nevada,2017,2963456,Alaska,1024,133074
Nevada,2017,2963456,Arizona,5508,133074
Nevada,2017,2963456,Arkansas,551,133074
Nevada,2017,2963456,California,47513,133074
Nevada,2017,2963456,Colorado,8518,133074
Nevada,2017,2963456,Connecticut,693,133074
Nevada,2017,2963456,Delaware,517,133074
Nevada,2017,2963456,District of Columbia ,249,133074
Nevada,2017,2963456,Florida,5825,133074
Nevada,2017,2963456,Georgia,1241,133074
Nevada,2017,2963456,Hawaii,4231,133074
Nevada,2017,2963456,Idaho,3256,133074
Nevada,2017,2963456,Illinois,2737,133074
Nevada,2017,2963456,Indiana,862,133074
Nevada,2017,2963456,Iowa,340,133074
Nevada,2017,2963456,Kansas,245,133074
Nevada,2017,2963456,Kentucky,539,133074
Nevada,2017,2963456,Louisiana,444,133074
Nevada,2017,2963456,Maine,82,133074
Nevada,2017,2963456,Maryland,1364,133074
Nevada,2017,2963456,Massachusetts,838,133074
Nevada,2017,2963456,Michigan,2023,133074
Nevada,2017,2963456,Minnesota,1687,133074
Nevada,2017,2963456,Mississippi,801,133074
Nevada,2017,2963456,Missouri,2488,133074
Nevada,2017,2963456,Montana,429,133074
Nevada,2017,2963456,Nebraska,1151,133074
Nevada,2017,2963456,Nevada,0,133074
Nevada,2017,2963456,New Hampshire,90,133074
Nevada,2017,2963456,New Jersey,764,133074
Nevada,2017,2963456,New Mexico,1874,133074
Nevada,2017,2963456,New York,2280,133074
Nevada,2017,2963456,North Carolina,4154,133074
Nevada,2017,2963456,North Dakota,153,133074
Nevada,2017,2963456,Ohio,2342,133074
Nevada,2017,2963456,Oklahoma,368,133074
Nevada,2017,2963456,Oregon,3501,133074
Nevada,2017,2963456,Pennsylvania,1758,133074
Nevada,2017,2963456,Rhode Island,85,133074
Nevada,2017,2963456,South Carolina,1561,133074
Nevada,2017,2963456,South Dakota,908,133074
Nevada,2017,2963456,Tennessee,1022,133074
Nevada,2017,2963456,Texas,5346,133074
Nevada,2017,2963456,Utah,4410,133074
Nevada,2017,2963456,Vermont,237,133074
Nevada,2017,2963456,Virginia,1147,133074
Nevada,2017,2963456,Washington,5203,133074
Nevada,2017,2963456,West Virginia,0,133074
Nevada,2017,2963456,Wisconsin,381,133074
Nevada,2017,2963456,Wyoming,143,133074
Nevada,2017,2963456,abroad_PuertoRico,384,133074
Nevada,2017,2963456,abroad_USIslandArea,783,133074
Nevada,2017,2963456,abroad_ForeignCountry,15985,133074
New Hampshire,2017,1330742,Alabama,109,52893
New Hampshire,2017,1330742,Alaska,151,52893
New Hampshire,2017,1330742,Arizona,190,52893
New Hampshire,2017,1330742,Arkansas,185,52893
New Hampshire,2017,1330742,California,2418,52893
New Hampshire,2017,1330742,Colorado,512,52893
New Hampshire,2017,1330742,Connecticut,2946,52893
New Hampshire,2017,1330742,Delaware,0,52893
New Hampshire,2017,1330742,District of Columbia ,102,52893
New Hampshire,2017,1330742,Florida,2486,52893
New Hampshire,2017,1330742,Georgia,725,52893
New Hampshire,2017,1330742,Hawaii,307,52893
New Hampshire,2017,1330742,Idaho,0,52893
New Hampshire,2017,1330742,Illinois,968,52893
New Hampshire,2017,1330742,Indiana,311,52893
New Hampshire,2017,1330742,Iowa,67,52893
New Hampshire,2017,1330742,Kansas,0,52893
New Hampshire,2017,1330742,Kentucky,45,52893
New Hampshire,2017,1330742,Louisiana,47,52893
New Hampshire,2017,1330742,Maine,3950,52893
New Hampshire,2017,1330742,Maryland,834,52893
New Hampshire,2017,1330742,Massachusetts,21734,52893
New Hampshire,2017,1330742,Michigan,109,52893
New Hampshire,2017,1330742,Minnesota,43,52893
New Hampshire,2017,1330742,Mississippi,0,52893
New Hampshire,2017,1330742,Missouri,205,52893
New Hampshire,2017,1330742,Montana,0,52893
New Hampshire,2017,1330742,Nebraska,0,52893
New Hampshire,2017,1330742,Nevada,1083,52893
New Hampshire,2017,1330742,New Hampshire,0,52893
New Hampshire,2017,1330742,New Jersey,615,52893
New Hampshire,2017,1330742,New Mexico,0,52893
New Hampshire,2017,1330742,New York,4123,52893
New Hampshire,2017,1330742,North Carolina,1113,52893
New Hampshire,2017,1330742,North Dakota,0,52893
New Hampshire,2017,1330742,Ohio,34,52893
New Hampshire,2017,1330742,Oklahoma,259,52893
New Hampshire,2017,1330742,Oregon,136,52893
New Hampshire,2017,1330742,Pennsylvania,1867,52893
New Hampshire,2017,1330742,Rhode Island,582,52893
New Hampshire,2017,1330742,South Carolina,439,52893
New Hampshire,2017,1330742,South Dakota,224,52893
New Hampshire,2017,1330742,Tennessee,167,52893
New Hampshire,2017,1330742,Texas,1200,52893
New Hampshire,2017,1330742,Utah,30,52893
New Hampshire,2017,1330742,Vermont,1874,52893
New Hampshire,2017,1330742,Virginia,460,52893
New Hampshire,2017,1330742,Washington,146,52893
New Hampshire,2017,1330742,West Virginia,0,52893
New Hampshire,2017,1330742,Wisconsin,97,52893
New Hampshire,2017,1330742,Wyoming,0,52893
New Hampshire,2017,1330742,abroad_PuertoRico,547,52893
New Hampshire,2017,1330742,abroad_USIslandArea,90,52893
New Hampshire,2017,1330742,abroad_ForeignCountry,5756,52893
New Jersey,2017,8910191,Alabama,169,152106
New Jersey,2017,8910191,Alaska,610,152106
New Jersey,2017,8910191,Arizona,898,152106
New Jersey,2017,8910191,Arkansas,175,152106
New Jersey,2017,8910191,California,7968,152106
New Jersey,2017,8910191,Colorado,1099,152106
New Jersey,2017,8910191,Connecticut,5324,152106
New Jersey,2017,8910191,Delaware,1543,152106
New Jersey,2017,8910191,District of Columbia ,662,152106
New Jersey,2017,8910191,Florida,9038,152106
New Jersey,2017,8910191,Georgia,3094,152106
New Jersey,2017,8910191,Hawaii,353,152106
New Jersey,2017,8910191,Idaho,321,152106
New Jersey,2017,8910191,Illinois,2517,152106
New Jersey,2017,8910191,Indiana,884,152106
New Jersey,2017,8910191,Iowa,22,152106
New Jersey,2017,8910191,Kansas,1250,152106
New Jersey,2017,8910191,Kentucky,312,152106
New Jersey,2017,8910191,Louisiana,297,152106
New Jersey,2017,8910191,Maine,254,152106
New Jersey,2017,8910191,Maryland,4817,152106
New Jersey,2017,8910191,Massachusetts,2599,152106
New Jersey,2017,8910191,Michigan,1676,152106
New Jersey,2017,8910191,Minnesota,894,152106
New Jersey,2017,8910191,Mississippi,78,152106
New Jersey,2017,8910191,Missouri,761,152106
New Jersey,2017,8910191,Montana,54,152106
New Jersey,2017,8910191,Nebraska,364,152106
New Jersey,2017,8910191,Nevada,237,152106
New Jersey,2017,8910191,New Hampshire,115,152106
New Jersey,2017,8910191,New Jersey,0,152106
New Jersey,2017,8910191,New Mexico,0,152106
New Jersey,2017,8910191,New York,57235,152106
New Jersey,2017,8910191,North Carolina,3151,152106
New Jersey,2017,8910191,North Dakota,171,152106
New Jersey,2017,8910191,Ohio,1828,152106
New Jersey,2017,8910191,Oklahoma,327,152106
New Jersey,2017,8910191,Oregon,809,152106
New Jersey,2017,8910191,Pennsylvania,22129,152106
New Jersey,2017,8910191,Rhode Island,597,152106
New Jersey,2017,8910191,South Carolina,1288,152106
New Jersey,2017,8910191,South Dakota,0,152106
New Jersey,2017,8910191,Tennessee,715,152106
New Jersey,2017,8910191,Texas,6591,152106
New Jersey,2017,8910191,Utah,269,152106
New Jersey,2017,8910191,Vermont,274,152106
New Jersey,2017,8910191,Virginia,5750,152106
New Jersey,2017,8910191,Washington,1135,152106
New Jersey,2017,8910191,West Virginia,329,152106
New Jersey,2017,8910191,Wisconsin,1013,152106
New Jersey,2017,8910191,Wyoming,110,152106
New Jersey,2017,8910191,abroad_PuertoRico,4195,152106
New Jersey,2017,8910191,abroad_USIslandArea,73,152106
New Jersey,2017,8910191,abroad_ForeignCountry,74971,152106
New Mexico,2017,2062628,Alabama,770,57255
New Mexico,2017,2062628,Alaska,1470,57255
New Mexico,2017,2062628,Arizona,7129,57255
New Mexico,2017,2062628,Arkansas,258,57255
New Mexico,2017,2062628,California,6897,57255
New Mexico,2017,2062628,Colorado,3578,57255
New Mexico,2017,2062628,Connecticut,0,57255
New Mexico,2017,2062628,Delaware,0,57255
New Mexico,2017,2062628,District of Columbia ,138,57255
New Mexico,2017,2062628,Florida,1029,57255
New Mexico,2017,2062628,Georgia,413,57255
New Mexico,2017,2062628,Hawaii,509,57255
New Mexico,2017,2062628,Idaho,608,57255
New Mexico,2017,2062628,Illinois,1297,57255
New Mexico,2017,2062628,Indiana,1177,57255
New Mexico,2017,2062628,Iowa,484,57255
New Mexico,2017,2062628,Kansas,134,57255
New Mexico,2017,2062628,Kentucky,194,57255
New Mexico,2017,2062628,Louisiana,884,57255
New Mexico,2017,2062628,Maine,0,57255
New Mexico,2017,2062628,Maryland,935,57255
New Mexico,2017,2062628,Massachusetts,349,57255
New Mexico,2017,2062628,Michigan,495,57255
New Mexico,2017,2062628,Minnesota,307,57255
New Mexico,2017,2062628,Mississippi,421,57255
New Mexico,2017,2062628,Missouri,611,57255
New Mexico,2017,2062628,Montana,982,57255
New Mexico,2017,2062628,Nebraska,261,57255
New Mexico,2017,2062628,Nevada,1008,57255
New Mexico,2017,2062628,New Hampshire,77,57255
New Mexico,2017,2062628,New Jersey,196,57255
New Mexico,2017,2062628,New Mexico,0,57255
New Mexico,2017,2062628,New York,886,57255
New Mexico,2017,2062628,North Carolina,261,57255
New Mexico,2017,2062628,North Dakota,215,57255
New Mexico,2017,2062628,Ohio,579,57255
New Mexico,2017,2062628,Oklahoma,630,57255
New Mexico,2017,2062628,Oregon,544,57255
New Mexico,2017,2062628,Pennsylvania,412,57255
New Mexico,2017,2062628,Rhode Island,291,57255
New Mexico,2017,2062628,South Carolina,730,57255
New Mexico,2017,2062628,South Dakota,100,57255
New Mexico,2017,2062628,Tennessee,431,57255
New Mexico,2017,2062628,Texas,16356,57255
New Mexico,2017,2062628,Utah,411,57255
New Mexico,2017,2062628,Vermont,0,57255
New Mexico,2017,2062628,Virginia,1694,57255
New Mexico,2017,2062628,Washington,563,57255
New Mexico,2017,2062628,West Virginia,0,57255
New Mexico,2017,2062628,Wisconsin,274,57255
New Mexico,2017,2062628,Wyoming,267,57255
New Mexico,2017,2062628,abroad_PuertoRico,131,57255
New Mexico,2017,2062628,abroad_USIslandArea,0,57255
New Mexico,2017,2062628,abroad_ForeignCountry,10457,57255
New York,2017,19638923,Alabama,1849,285252
New York,2017,19638923,Alaska,1049,285252
New York,2017,19638923,Arizona,3826,285252
New York,2017,19638923,Arkansas,1209,285252
New York,2017,19638923,California,24982,285252
New York,2017,19638923,Colorado,3104,285252
New York,2017,19638923,Connecticut,17340,285252
New York,2017,19638923,Delaware,1203,285252
New York,2017,19638923,District of Columbia ,4401,285252
New York,2017,19638923,Florida,28145,285252
New York,2017,19638923,Georgia,11328,285252
New York,2017,19638923,Hawaii,1740,285252
New York,2017,19638923,Idaho,1088,285252
New York,2017,19638923,Illinois,6879,285252
New York,2017,19638923,Indiana,2657,285252
New York,2017,19638923,Iowa,2050,285252
New York,2017,19638923,Kansas,1381,285252
New York,2017,19638923,Kentucky,1216,285252
New York,2017,19638923,Louisiana,1416,285252
New York,2017,19638923,Maine,1611,285252
New York,2017,19638923,Maryland,8499,285252
New York,2017,19638923,Massachusetts,14775,285252
New York,2017,19638923,Michigan,3088,285252
New York,2017,19638923,Minnesota,1973,285252
New York,2017,19638923,Mississippi,758,285252
New York,2017,19638923,Missouri,4014,285252
New York,2017,19638923,Montana,597,285252
New York,2017,19638923,Nebraska,98,285252
New York,2017,19638923,Nevada,2273,285252
New York,2017,19638923,New Hampshire,1997,285252
